,NameOfSubstance,hsdb_log_kow,Crippen_MolLogP,Crippen_MolMR,Chi0n,Chi0v,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,ExactMolWt,FractionCSP3,allKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,N_AliphCarbC,N_AliphHetC,N_AliphRing,N_AmideBonds,N_AromCarbC,N_AromHetC,N_AromRing,N_AtomStereoCenters,N_BridgeheadAtoms,N_HBA,N_HBD,N_Heteroatoms,N_Heterocycles,N_LipinskiHBA,N_LipinskiHBD,N_Rings,N_RotatableBonds,N_CarbC,N_SatHetC,N_SatRing,N_SpiroAt,N_UnsAtSterCent
447,ACETOIN,-0.36,-0.043800000000000006,22.361799999999995,3.9328121551534467,3.9328121551534467,1.8283484387635314,1.8283484387635314,1.286623879240057,1.286623879240057,0.5883303373356245,0.5883303373356245,0.0,0.0,88.052429496,0.75,-0.37,5.630000000000001,1.9247638412589243,1.9054820936639114,36.78983322325915,0,0,0,0,0,0,0,1,0,2,1,2,0,2,1,0,1,0,0,0,0,1
448,CHLOROPICRIN,2.09,1.5908,27.284399999999998,2.897603595455366,5.165390433510729,1.1557018789339306,2.289595297961612,0.7249417757893175,2.946320042912142,0.20701966780270628,0.6210590034081188,0.0,0.0,162.89946128,1.0,0.26999999999999985,7.27,2.0264192526959985,2.9079585326953747,54.30202543097437,0,0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,0,0,0,0,0,0
449,CHLOROTHION,3.45,3.144300000000002,67.0374,8.953932214361199,11.420784932307297,4.266688747137168,7.200691821837172,2.7739767145792538,6.330115747994927,1.7802686862014028,4.529888490087929,0.9706475063188879,2.13828862635039,296.96275769799996,0.25,-0.7200000000000002,14.341425061425063,5.7492847273886705,3.6210187390889312,107.83809308940526,0,0,0,0,1,0,1,0,0,6,0,9,0,6,0,1,5,0,0,0,0,0
450,CHLORPROPHAM,3.51,3.2969000000000017,56.691700000000026,8.081212399885084,8.83714134590354,4.309000530789163,4.686965003798391,3.0894107472684342,3.5258465277404185,1.4137575023425597,1.6488546051302981,0.9276254603106338,1.1179133084498338,213.055656304,0.3,-1.2199999999999998,10.858247261345854,4.861820261080434,3.661951241687633,88.01936731712375,0,0,0,1,1,0,1,0,0,2,1,4,0,3,1,1,2,0,0,0,0,0
451,CHOLIC ACID,2.02,3.4487000000000023,110.03720000000007,18.257216125849258,18.257216125849258,11.845976573545599,11.845976573545599,11.435395605746423,11.435395605746423,10.334234900864669,10.334234900864669,8.684026203798124,8.684026203798124,408.28757437999997,0.9583333333333334,-0.6500000000000001,21.57707813465809,7.490651980328368,3.2667283509185743,174.44805215366245,4,0,4,0,0,0,0,11,0,4,4,5,0,5,4,4,4,4,0,4,0,0
452,CHOLINE BITARTRATE,-4.99,-1.9577999999999975,53.50780000000004,9.582513354143769,9.582513354143769,4.70960430257458,4.70960430257458,4.409340476627886,4.409340476627886,1.800008310124934,1.800008310124934,0.7694276775261811,0.7694276775261811,236.11286371609,0.7777777777777778,-1.1800000000000002,14.82,5.781982769242049,5.640369803534786,93.44788378598358,0,0,0,0,0,0,0,2,0,5,3,7,0,7,3,0,6,0,0,0,0,2
453,CHOLINE CHLORIDE,-5.16,-3.3110999999999966,29.985199999999985,5.686605226382239,6.442534172400693,2.4740963185335496,2.4740963185335496,2.737537680050345,2.737537680050345,0.7708203932499367,0.7708203932499367,0.2999999999999999,0.2999999999999999,139.076391748,1.0,0.20999999999999996,11.067014684641938,4.125077866183215,9.510489164470979,57.1161516469601,0,0,0,0,0,0,0,0,0,1,1,3,0,2,1,0,2,0,0,0,0,0
454,CHROMIUM(III) ACETATE,0.2,-3.7338999999999976,32.04299999999999,7.357738033247042,8.632740565843525,2.7247448713915894,2.7247448713915894,1.4747448713915892,1.4747448713915892,0.0,0.0,0.0,0.0,228.98042050800004,0.5,-1.0575324675324678,22.66802621793983,17.147181043199087,782.4247710923046,86.3164044555771,0,0,0,0,0,0,0,0,0,6,0,7,0,6,0,0,0,0,0,0,0,0
455,CINEOLE,2.74,2.7441000000000013,45.52700000000002,7.814025684399679,7.814025684399679,4.7205267871729495,4.7205267871729495,4.9296915177288065,4.9296915177288065,3.5358886933172697,3.5358886933172697,2.744104673446887,2.744104673446887,154.135765196,1.0,-0.04,7.600932428048904,2.0070319396307648,1.0992889094512,69.12561297984745,1,2,3,0,0,0,0,0,2,1,0,1,2,1,0,3,0,1,2,3,0,0
456,CITRAL,3.45,2.878000000000001,48.48600000000003,7.554512660405836,7.554512660405836,3.908187543975612,3.908187543975612,2.9692516495910093,2.9692516495910093,1.443820170964484,1.443820170964484,0.7880020563840352,0.7880020563840352,152.120115132,0.5,-0.8500000000000001,10.15,5.899350869955592,7.042355752945163,68.80604609307427,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0
457,TRIETHYLENE GLYCOL MONOMETHYL ETHER,-1.46,-0.34170000000000006,40.59980000000001,6.914599154010833,6.914599154010833,3.6678517294547657,3.6678517294547657,1.9411509489683125,1.9411509489683125,1.0394281740057516,1.0394281740057516,0.5287838962986919,0.5287838962986919,164.104858992,1.0,-0.16,10.840000000000002,9.839999999999998,9.840000000000002,67.06377315492584,0,0,0,0,0,0,0,0,0,4,1,4,0,4,1,0,8,0,0,0,0,0
458,TRIFLURALIN,5.34,4.148200000000004,77.54780000000001,12.59165503050845,12.59165503050845,6.919433478890023,6.919433478890023,4.86213135417773,4.86213135417773,3.093677114331587,3.093677114331587,2.245438727014827,2.245438727014827,335.10929065199997,0.5384615384615384,-2.3900000000000006,18.65852013585638,7.2484255198207075,4.299219696317904,129.54838924425488,0,0,0,0,1,0,1,0,0,5,0,10,0,7,0,1,7,0,0,0,0,0
459,METHYL ANTHRANILATE,1.88,1.0554,42.19390000000001,6.203247926875856,6.203247926875856,3.1825219847121655,3.1825219847121655,2.0788320724465734,2.0788320724465734,1.3660990884330204,1.3660990884330204,0.7928575812767436,0.7928575812767436,151.063328528,0.125,-1.51,7.595374077976819,3.0531381005525,1.490370509139573,64.77624537485353,0,0,0,0,1,0,1,0,0,3,1,3,0,3,2,1,1,0,0,0,0,0
460,"2,4,6-Trinitrobenzoic acid",0.23,1.1094000000000002,53.364499999999985,8.301292953626126,8.301292953626126,4.098696989621433,4.098696989621433,2.9355034327642233,2.9355034327642233,1.8995617347378209,1.8995617347378209,1.2098858355139896,1.2098858355139896,256.992014056,0.0,-3.1100000000000008,12.957159167226326,4.4047016301681,2.183340862399133,96.71102825363273,0,0,0,0,1,0,1,0,0,7,1,11,0,11,1,1,4,0,0,0,0,0
461,ALACHLOR,3.52,2.9871000000000016,75.28000000000004,11.20215258175198,11.958081527770435,6.150640843729038,6.685163327553886,4.005148726191472,4.272409968103896,2.9084339722562786,3.1370657783077145,2.0242919406220388,2.16856879656161,269.11825656,0.5,-1.0599999999999998,14.999031877213696,7.391222319261366,3.238713659784499,113.68910726130552,0,0,0,1,1,0,1,0,0,2,0,4,0,3,0,1,6,0,0,0,0,0
462,1-METHOXY-2-HYDROXYPROPANE,-0.49,0.013600000000000112,23.556799999999992,4.139918936339995,4.139918936339995,1.9407208744593258,1.9407208744593258,1.304363167307559,1.304363167307559,0.40786893258332646,0.40786893258332646,0.24120226591665972,0.24120226591665972,90.06807956,1.0,-0.08,5.92,3.1232520325203255,3.9200000000000004,37.741856352722266,0,0,0,0,0,0,0,1,0,2,1,2,0,2,1,0,2,0,0,0,0,1
463,D-Pantothenic Acid,-1.69,-1.0432999999999995,52.13610000000003,8.85680798017687,8.85680798017687,4.594292184947289,4.594292184947289,3.983997544292212,3.983997544292212,2.034183075419303,2.034183075419303,0.8306619144438746,0.8306619144438746,219.110672644,0.7777777777777778,-1.1400000000000001,13.860000000000001,5.670840567860766,4.754859733976717,87.91439558328604,0,0,0,1,0,0,0,1,0,4,4,6,0,6,4,0,6,0,0,0,0,0
464,Urea nitrate,-3.51,-1.3239,22.55170000000001,3.7738726007707566,3.7738726007707566,1.3466227860916682,1.3466227860916682,0.6402038424977208,0.6402038424977208,0.0,0.0,0.0,0.0,123.02800564,0.0,-1.5299999999999998,9.688663823951876,5.470000000000001,22.992363193643488,43.98763364960177,0,0,0,2,0,0,0,0,0,3,3,7,0,7,5,0,0,0,0,0,0,0
465,VANILLIN,1.37,1.2132999999999998,40.046300000000016,6.073111253186188,6.073111253186188,3.098390500148688,3.098390500148688,2.049137357217536,2.049137357217536,1.3398615046902285,1.3398615046902285,0.7675205674503293,0.7675205674503293,152.047344116,0.125,-1.51,7.595374077976819,3.0531381005525,1.490370509139573,64.23058843003683,0,0,0,0,1,0,1,0,0,3,1,3,0,3,1,1,2,0,0,0,0,0
466,VERNOLATE,3.84,3.3716000000000026,60.30000000000004,9.00635086354697,9.822847444474696,5.174306098401972,6.159904658055462,3.1014173909645013,4.147581668524898,1.6749085543975022,2.7924304549117958,1.1148715271357854,1.8587644702886885,203.134385292,0.9,-0.18000000000000005,12.819999999999999,8.419687014001621,5.967938870866066,86.06819585301139,0,0,0,1,0,0,0,0,0,2,0,3,0,2,0,0,6,0,0,0,0,0
467,VINYL BROMIDE,1.57,1.5248,19.123999999999995,1.6624215233854005,3.2484180625001047,0.6264661806998554,1.5421417094915446,0.1543033499620919,0.8017837257372731,0.0,0.0,0.0,0.0,105.941812196,0.0,0.21999999999999997,3.2199999999999998,2.2199999999999993,2.219999999999995,28.282137715683263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,NONYLPHENOL,5.71,4.685300000000005,69.80380000000005,10.413468921750844,10.413468921750844,6.611617238719425,6.611617238719425,4.500032675224678,4.500032675224678,3.0412843200330197,3.0412843200330197,1.9947901134703951,1.9947901134703951,220.182715388,0.6,-0.98,13.086577896138483,8.204476409173695,5.199946727170801,99.51011590126248,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,8,0,0,0,0,0
469,VINYL TOLUENE,3.35,2.638020000000001,41.27000000000002,5.593858127134677,5.593858127134677,3.0242736942483024,3.0242736942483024,2.0607121611787145,2.0607121611787145,1.408374583114461,1.408374583114461,0.8158166764861041,0.8158166764861041,118.07825032,0.1111111111111111,-1.04,6.085628140703518,2.492201093530749,1.1970443283632173,55.83662643050253,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
470,MONURON,1.94,2.4335000000000004,54.15770000000003,7.542827435731553,8.298756381750007,3.832507575532359,4.210472048541586,2.831472780239204,3.2679085607111884,1.5016729570907457,1.7536492724302304,0.7685006327531834,0.8944887904229258,198.055990652,0.2222222222222222,-1.2199999999999998,9.864889643463501,4.140783009729793,2.951371503336312,82.30071364342363,0,0,0,2,1,0,1,0,0,1,1,4,0,3,1,1,1,0,0,0,0,0
471,PROPYL MERCAPTAN,1.81,1.3262,24.14399999999999,2.861427157873053,3.755854348872969,1.5233345472033855,2.155790079237061,0.7236067977499788,1.1708203932499366,0.2236067977499789,0.6708203932499368,0.0,0.0,76.034671256,1.0,0.35,4.349999999999999,3.349999999999998,2.3499999999999983,32.62420192002449,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
472,C.I. FOOD YELLOW 10,4.77,4.837400000000002,78.97840000000002,10.322630421275427,10.322630421275427,6.084606204330315,6.084606204330315,4.260081539930956,4.260081539930956,2.953461441113732,2.953461441113732,1.9859894846661619,1.9859894846661619,247.110947416,0.0,-2.6799999999999993,11.412656509219886,4.9002405356772964,2.3076644334686294,110.95683039879802,0,0,0,0,3,0,3,0,0,3,1,3,0,3,2,3,2,0,0,0,0,0
473,1-BROMOPROPANE,2.1,1.7913000000000001,24.08499999999999,2.7921780353823222,4.378174574497026,1.4743680230989717,2.5958369308453744,0.6889822365046134,1.4819805060619653,0.18898223650461354,0.9819805060619654,0.0,0.0,121.973112324,1.0,0.48,4.480000000000002,3.4800000000000018,2.480000000000002,35.33668286226413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
474,1-Chloro-2-propanone,0.02,0.8142,21.400999999999993,2.993319544659638,3.7492484906780925,1.3249387777376296,1.8594612615624784,0.8356457240788239,1.1029069659912483,0.18818509351521026,0.5645552805456309,0.0,0.0,92.00289246,0.6666666666666666,-0.040000000000000036,4.960000000000001,2.212525252525253,3.9600000000000004,35.9339235835482,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0
475,1-CHLOROPENTANE,2.73,2.415400000000001,30.244999999999987,4.206391597755417,4.962320543773871,2.4743680230989717,3.0088905069238203,1.396089017691161,1.774053490700388,0.7371840115494858,1.0044452534619102,0.3444911182523067,0.5334733547569203,106.05492803199999,1.0,0.29,6.289999999999999,5.29,4.29,44.502285712297656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
476,1-DECANOL,4.57,3.119400000000002,49.69580000000003,7.811174626178888,7.811174626178888,5.023334547203385,5.023334547203385,3.198480531902894,3.198480531902894,2.0116672736016925,2.0116672736016925,1.2456868753581731,1.2456868753581731,158.167065324,1.0,-0.04,10.96,9.96,9.960000000000003,70.81796380959506,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,8,0,0,0,0,0
477,1-DECENE,5.7,3.9230000000000036,48.190000000000026,7.234204518682008,7.234204518682008,4.523603362114273,4.523603362114273,2.845117222155994,2.845117222155994,1.7618016810571366,1.7618016810571366,1.0690052204847231,1.0690052204847231,140.15650064,0.8,-0.26,9.739999999999998,8.739999999999998,7.739999999999999,65.33412702521478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
478,1-DODECANETHIOL,6.18,4.837100000000006,65.69700000000005,9.225388188551984,10.119815379551898,6.023334547203385,6.655790079237061,3.905587313089441,4.3528009085893995,2.5116672736016925,2.8278950396185305,1.5992402659514466,1.8228470637014256,202.175521832,1.0,0.35,13.350000000000001,12.35,12.350000000000001,89.90868094959397,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,0,0,0,0,0
479,1-DODECANOL,5.13,3.8996000000000035,58.92980000000006,9.225388188551984,9.225388188551984,6.023334547203385,6.023334547203385,3.905587313089441,3.905587313089441,2.5116672736016925,2.5116672736016925,1.5992402659514466,1.5992402659514466,186.198365452,1.0,-0.04,12.960000000000003,11.96,11.960000000000003,83.54784803838828,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,10,0,0,0,0,0
480,1-HEPTANOL,2.62,1.9491,35.84479999999999,5.689854282619244,5.689854282619244,3.5233345472033855,3.5233345472033855,2.1378203601230736,2.1378203601230736,1.2616672736016925,1.2616672736016925,0.715356789468263,0.715356789468263,116.120115132,1.0,-0.04,7.96,6.96,5.959999999999999,51.723137466405205,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,5,0,0,0,0,0
481,1-HEPTENE,3.99,2.752700000000001,34.338999999999984,5.112884175122364,5.112884175122364,3.0236033621142737,3.0236033621142737,1.784457050376173,1.784457050376173,1.0118016810571366,1.0118016810571366,0.5386751345948128,0.5386751345948128,98.109550448,0.7142857142857143,-0.26,6.74,5.740000000000001,5.739999999999999,46.23930068202493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
482,1-HEXENE,3.39,2.3626000000000005,29.721999999999984,4.405777393935816,4.405777393935816,2.5236033621142737,2.5236033621142737,1.4309036597828992,1.4309036597828992,0.7618016810571366,0.7618016810571366,0.3484617125293379,0.3484617125293379,84.093900384,0.6666666666666666,-0.26,5.740000000000001,4.74,3.7400000000000007,39.874358567628335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
483,1-NAPHTHYLAMINE,2.25,2.4220000000000006,48.36040000000001,6.118802153517007,6.118802153517007,3.610042339640732,3.610042339640732,2.5683756729740654,2.5683756729740654,1.8233615597604877,1.8233615597604877,1.2504627916220952,1.2504627916220952,143.073499288,0.0,-1.5,6.22562358276644,2.274078478002378,0.9444444444444444,65.45295834824488,0,0,0,0,2,0,2,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0
484,1-NONENE,5.15,3.5329000000000024,43.57300000000001,6.52709773749546,6.52709773749546,4.023603362114273,4.023603362114273,2.49156383156272,2.49156383156272,1.5118016810571366,1.5118016810571366,0.8922285251880864,0.8922285251880864,126.14085057599999,0.7777777777777778,-0.26,8.739999999999998,7.739999999999999,7.740000000000001,58.96918491081816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
485,METHYL ACETOACETATE,-0.69,0.13849999999999985,27.313999999999986,4.931851652578137,4.931851652578137,2.227727507346205,2.227727507346205,1.4549244115793265,1.4549244115793265,0.6209539468734864,0.6209539468734864,0.2754319160449886,0.2754319160449886,116.047344116,0.6,-0.8600000000000001,7.140000000000001,3.1819854216196277,3.3345525291828793,47.635608915010394,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,2,0,0,0,0,0
486,1-OCTENE,4.57,3.142800000000002,38.955999999999996,5.819990956308912,5.819990956308912,3.5236033621142737,3.5236033621142737,2.1380104409694467,2.1380104409694467,1.2618016810571366,1.2618016810571366,0.7154518298914496,0.7154518298914496,112.12520051199999,0.75,-0.26,7.739999999999999,6.74,5.740000000000001,52.604242796421545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
487,1-TETRADECENE,7.3,5.483400000000006,66.65800000000006,10.0626316434282,10.0626316434282,6.523603362114273,6.523603362114273,4.259330784529088,4.259330784529088,2.7618016810571366,2.7618016810571366,1.77611200167127,1.77611200167127,196.219100896,0.8571428571428571,-0.26,13.74,12.739999999999998,11.74,90.79389548280122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
488,1-TRIDECENE,6.59,5.0933000000000055,62.041000000000054,9.355524862241651,9.355524862241651,6.023603362114273,6.023603362114273,3.905777393935815,3.905777393935815,2.5118016810571366,2.5118016810571366,1.5993353063746332,1.5993353063746332,182.203450832,0.8461538461538461,-0.26,12.739999999999998,11.74,11.74,84.4289533684046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
489,1-UNDECANOL,4.72,3.5095000000000023,54.31280000000004,8.518281407365436,8.518281407365436,5.523334547203385,5.523334547203385,3.5520339224961677,3.5520339224961677,2.2616672736016925,2.2616672736016925,1.4224635706548099,1.4224635706548099,172.182715388,1.0,-0.04,11.96,10.96,9.96,77.18290592399167,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,9,0,0,0,0,0
490,"1,1,1,2-TETRACHLORO-2,2-DIFLUOROETHANE",3.41,3.1882,31.090000000000003,3.2677868380553634,6.2915026221291805,1.3838934190276817,2.8957513110645903,0.9955181380852693,3.7514470841037233,0.32142857142857134,1.607142857142857,0.0,0.0,201.87221716,1.0,1.02,9.019999999999998,2.331452780904245,2.533930223385564,64.64832885560531,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
491,PIPERAZINE,-1.5,-0.8208,25.739399999999993,3.82842712474619,3.82842712474619,2.414213562373095,2.414213562373095,1.4999999999999998,1.4999999999999998,0.9571067811865474,0.9571067811865474,0.6035533905932735,0.6035533905932735,86.08439831999999,1.0,-0.08,4.088918918918919,2.157216946676406,0.9536924762600438,37.92797058470623,0,1,1,0,0,0,0,0,0,2,2,2,1,2,2,1,0,0,1,1,0,0
492,"1,1'-AZOBIS(FORMAMIDE)",-1.7,-0.40399999999999986,24.022800000000007,3.8656243103068935,3.8656243103068935,1.6328121551534467,1.6328121551534467,0.8764753359777324,0.8764753359777324,0.24711971193069776,0.24711971193069776,0.09855985596534889,0.09855985596534889,116.033425368,0.0,-1.46,6.539999999999999,2.6697215909622276,4.54,44.5537965808282,0,0,0,4,0,0,0,0,0,2,2,6,0,6,4,0,0,0,0,0,0,0
493,"1,2-DICHLOROPROPANE",1.98,1.8525,26.03499999999999,3.040385996394628,4.552243888431537,1.4710776918019055,2.4420359560987395,0.9350728806240393,1.9887220609443916,0.2126245343140723,0.9878007090540997,0.0,0.0,111.98465555199999,1.0,0.58,5.579999999999999,2.7983406113537117,4.58,42.07566771038611,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1
494,"1,2,4-TRICHLOROBENZENE",4.02,3.6468000000000007,41.47200000000001,4.365944226596559,6.633731064651923,2.304980581226426,3.438874000254108,1.558430718868818,2.809266752822015,0.881647495466995,1.85577387699275,0.47049984999720507,0.9965423302231508,179.930033136,0.0,0.08999999999999991,7.200011001100109,2.7822002817304186,1.751071234522005,68.34120180014197,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
495,Peracetic acid,-1.07,0.02249999999999991,14.3948,2.763710176427684,2.763710176427684,1.0908224762989185,1.0908224762989185,0.5828687167147241,0.5828687167147241,0.1285548925425242,0.1285548925425242,0.0,0.0,76.016043988,0.5,-0.5700000000000001,4.43,1.7215451895043727,3.429999999999999,29.102789539711125,0,0,0,0,0,0,0,0,0,3,1,3,0,3,1,0,0,0,0,0,0,0
496,NICOTINE,1.17,1.8483,48.842000000000034,7.4024988805076894,7.4024988805076894,4.478978391673248,4.478978391673248,3.4249925387477815,3.4249925387477815,2.5896294359397087,2.5896294359397087,1.9044874511330439,1.9044874511330439,162.115698448,0.5,-0.89,7.743335629015882,3.2329339260923793,1.344570624512911,73.22976418910065,0,1,1,0,0,1,1,1,0,2,0,2,2,2,0,2,1,0,1,1,0,1
497,"N,N-DIPHENYLAMINE",3.5,3.430200000000002,56.16670000000003,7.27350269189626,7.27350269189626,4.32136720504592,4.32136720504592,2.8570508075688785,2.8570508075688785,1.836253271292093,1.836253271292093,1.2096390384386813,1.2096390384386813,169.089149352,0.0,-1.7599999999999998,7.866895638429664,3.7642110484220974,2.089799938442597,78.03835950916904,0,0,0,0,2,0,2,0,0,1,1,1,0,1,1,2,2,0,0,0,0,0
498,"1,3-DICHLOROPROPENE",2.06,1.9777,25.712999999999994,2.6177362655842535,4.129594157621162,1.2270607559456133,2.1980190202424468,0.5159937680273502,1.076576783291019,0.17817416127494962,0.5345224838248488,0.033671751485073696,0.3030457633656633,109.969005488,0.3333333333333333,0.31999999999999995,5.32,4.320000000000001,4.320000000000001,41.386064678201855,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
499,"1,4-BENZOQUINONE",0.2,0.25059999999999993,28.29399999999999,4.125897657686229,4.125897657686229,2.2296154955097816,2.2296154955097816,1.4714045207910322,1.4714045207910322,0.8237323731023262,0.8237323731023262,0.4396439643289409,0.4396439643289409,108.021129368,0.0,-1.1800000000000002,4.966627565982405,1.7381205361963379,0.9041418956093399,46.50196858200238,1,0,1,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,0
500,"1,4-BUTANEDIOL",-0.83,-0.24880000000000008,23.405599999999993,3.7228543157461056,3.7228543157461056,2.1324555320336755,2.1324555320336755,1.1543203766865051,1.1543203766865051,0.5662277660168378,0.5662277660168378,0.22360679774997888,0.22360679774997888,90.06807956,1.0,-0.08,5.92,4.920000000000001,3.9200000000000004,37.4225448754114,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,3,0,0,0,0,0
501,PHENYLHYDRAZINE,1.25,0.9722000000000002,34.25210000000001,4.464101615137754,4.464101615137754,2.4493587371177727,2.4493587371177727,1.5103629710818456,1.5103629710818456,0.9404557350153064,0.9404557350153064,0.5343778974176118,0.5343778974176118,108.06874825599999,0.0,-1.02,5.1232664756447,2.3289174062976996,0.9782341357433744,48.2912920203527,0,0,0,0,1,0,1,0,0,2,2,2,0,2,3,1,1,0,0,0,0,0
502,2-ETHYL-1-HEXANOL,2.73,2.1951000000000005,40.3918,6.560097770622322,6.560097770622322,3.9551861997815223,3.9551861997815223,2.5990764052714432,2.5990764052714432,1.8014749852258547,1.8014749852258547,0.917309962849784,0.917309962849784,130.135765196,1.0,-0.04,8.960000000000003,6.08562814070352,4.462512562814072,58.088079580801804,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,5,0,0,0,0,1
503,ETHOSUXIMIDE,0.38,0.4491999999999999,36.164699999999996,6.230710143300821,6.230710143300821,3.426015243430232,3.426015243430232,2.9682907381116728,2.9682907381116728,2.132179015606181,2.132179015606181,1.0419123688073615,1.0419123688073615,141.078978592,0.7142857142857143,-0.8600000000000001,7.249409190371992,2.075496519949025,0.9162485890783432,59.79597894437554,0,1,1,2,0,0,0,1,0,2,1,3,1,3,1,1,1,0,1,1,0,1
504,2-ETHYLHEXYL ACRYLATE,4.09,2.9320000000000013,54.46200000000004,8.713837806426264,8.713837806426264,5.032805283882037,5.032805283882037,3.250666192361242,3.250666192361242,2.171237254306422,2.171237254306422,1.157017797190861,1.157017797190861,184.14632988,0.7272727272727273,-0.79,12.21,7.838370161539696,6.378132617764067,80.974136469162,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,0,7,0,0,0,0,1
505,2-HEPTANONE,1.98,2.1557000000000004,34.822999999999986,5.736675415210053,5.736675415210053,3.2647843170117525,3.2647843170117525,2.159121884309159,2.159121884309159,1.1323921585058763,1.1323921585058763,0.62394547894534,0.62394547894534,114.104465068,0.8571428571428571,-0.33,7.669999999999999,4.8199250374812594,5.670000000000001,51.09042581425296,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,0,0,0
506,2-Hydroxyethyl acrylate,-0.21,-0.29210000000000025,28.24179999999999,4.462380789176953,4.462380789176953,2.2100746161341895,2.2100746161341895,1.0952282492400975,1.0952282492400975,0.5022747306323725,0.5022747306323725,0.20516134332318842,0.20516134332318842,116.047344116,0.4,-0.8300000000000001,7.169999999999999,4.332074554294975,3.3634235976789166,47.578717534978374,0,0,0,0,0,0,0,0,0,3,1,3,0,3,1,0,3,0,0,0,0,0
507,2-METHYLPENTANE,3.21,2.442500000000001,29.74599999999998,4.99156383156272,4.99156383156272,2.770055610029662,2.770055610029662,2.1825219847121646,2.1825219847121646,0.8660254037844386,0.8660254037844386,0.5773502691896257,0.5773502691896257,86.109550448,1.0,0.0,6.0,3.2,4.0,40.563961599812586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
508,"2-METHYL-2,4-PENTANEDIOL",0.58,0.5282,32.59559999999998,5.678884241376089,5.678884241376089,2.820957637743903,2.820957637743903,2.8655797709729356,2.8655797709729356,0.7949466215308498,0.7949466215308498,0.7229343982628323,0.7229343982628323,118.099379688,1.0,-0.08,7.919999999999998,2.464484911550468,5.92,50.152429104204614,0,0,0,0,0,0,0,1,0,2,2,2,0,2,2,0,2,0,0,0,0,1
509,2-METHYL-4-CHLOROPHENOXYACETIC ACID,3.25,2.11182,49.31980000000002,7.080832238192336,7.836761184210792,3.701099721619128,4.079064194628355,2.5922326073549153,3.0286683878268996,1.4881260554608877,1.7232231582486262,0.9142531306481256,1.1409106271599914,200.024021828,0.2222222222222222,-1.22,9.864889643463497,4.140783009729792,2.951371503336311,80.89879677131513,0,0,0,0,1,0,1,0,0,2,1,4,0,3,1,1,3,0,0,0,0,0
510,2-METHYLAMINOETHANOL,-0.94,-0.8019000000000001,21.012499999999996,3.361427157873053,3.361427157873053,1.6697811566101115,1.6697811566101115,0.8271601883432527,0.8271601883432527,0.3618033988749894,0.3618033988749894,0.11180339887498945,0.11180339887498945,75.068413908,1.0,-0.08,4.920000000000001,3.9200000000000004,3.92,31.81323119242682,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,2,0,0,0,0,0
